inputs,label
Black to move. Position is r1n2rk1/1ppqppbp/6p1/pN1P3b/P2BP2P/1Q3P2/1P2BP2/3RK2R b K - 3 17. What is the best move?,bishop on g7 captures bishop on d4
White to move. Position is rnbq1rk1/4bppp/p2p1n2/1p2p3/4PP2/1NN5/PPP1B1PP/R1BQ1RK1 w - - 0 10. What is the best move?,pawn on a2 to a4
Black to move. Position is rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1. What is the best move?,pawn on c7 to c5
White to move. Position is rq2k2r/pp2p1bp/2n1bnp1/1NPpp1B1/7P/3B1N2/PPP1QPP1/2KR3R w kq - 4 15. What is the best move?,bishop on g5 captures knight on f6
Black to move. Position is r2q1rk1/pb1nb1pp/1pp5/3p3n/3P1p2/P1N2NP1/1PQ1PPBP/2BR1RK1 b - - 1 14. What is the best move?,pawn on g7 to g5
Black to move. Position is r1bqrnk1/pp4pp/2pb1p2/3p4/3P1P2/3BNNP1/PPQ2P1P/R4RK1 b - - 1 14. What is the best move?,bishop on c8 to e6
White to move. Position is rnbq1rk1/1p2bppp/p2p1n2/4p3/4P3/1NN5/PPP1BPPP/R1BQ1RK1 w - - 4 9. What is the best move?,bishop on c1 to e3
White to move. Position is 1r1q2k1/p1p1r1p1/1p2b2p/nBPp1p2/P2P4/4P1P1/2QN1P1P/1RR3K1 w - - 6 24. What is the best move?,rook on b1 to b4
White to move. Position is rnbqk2r/pp2ppbp/3p1np1/2pP4/2P5/6P1/PP2PPBP/RNBQK1NR w KQkq - 2 6. What is the best move?,knight on b1 to c3
Black to move. Position is 3r1rk1/1p4pp/pn3p2/R3p3/1P2Pnq1/2P1QNPb/4BP1P/R1B3K1 b - - 9 23. What is the best move?,pawn on f6 to f5
Black to move. Position is r2q1rk1/p2n1ppp/1p2pn2/2pb4/1P1P4/P2BPN2/3B1PPP/2RQ1RK1 b - - 1 12. What is the best move?,pawn on h7 to h6
Black to move. Position is r1bqkb1r/pp3ppp/2n2n2/2pp4/3P4/2NBPN2/PP3PPP/R1BQK2R b KQkq - 1 7. What is the best move?,pawn on c5 to c4
White to move. Position is 7r/5p2/4bkp1/6R1/4PK2/3B4/2P5/8 w - - 1 35. What is the best move?,pawn on e4 to e5
White to move. Position is 3rr3/pp3pkp/2nbbNp1/2pN2P1/3p4/P2P3P/1PP2PB1/R3R1K1 w - - 1 22. What is the best move?,knight on f6 captures rook on e8
Black to move. Position is 3r2k1/1p4pp/pn1r1p2/4p3/1P2Pnq1/2P1Q1Pb/R3BP1P/R1B1N1K1 b - - 13 25. What is the best move?,knight on f4 captures bishop on e2
Black to move. Position is 8/1b2kp1p/p2bpp2/7q/3P4/2P1BP1P/P5K1/R2RN3 b - - 0 27. What is the best move?,bishop on b7 to d5
Black to move. Position is 3r1r2/1p3pk1/p2q3p/8/2n3Q1/1B4P1/Pb4PP/4RR1K b - - 0 25. What is the best move?,king on g7 to h8
White to move. Position is 4r1nr/pp1k2bp/3q4/8/5p2/5QB1/PP3PPP/3RK2R w K - 1 19. What is the best move?,king on e1 to f1
Black to move. Position is rnbqk1r1/pp2bpP1/4p3/2pp4/3P2Qp/2N3P1/PPP2P2/2KR1BNR b q - 1 11. What is the best move?,pawn on c5 captures pawn on d4
Black to move. Position is r1bqk2r/1p1n1ppp/p3Bn2/2b5/3NP3/2N1B3/PP3PPP/R2Q1RK1 b kq - 0 10. What is the best move?,castling kingside
Black to move. Position is rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2. What is the best move?,pawn on e7 to e6
Black to move. Position is r2q1rk1/pb1nbpp1/1p2pn1p/8/2BP4/2N2NB1/PPQ2PPP/3R1RK1 b - - 0 14. What is the best move?,queen on d8 to c8
Black to move. Position is rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2. What is the best move?,pawn on e7 to e6
Black to move. Position is rnbqk2r/p3ppbp/1pp3p1/8/2BPP3/2P2N2/P4PPP/R1BQK2R b KQkq - 1 9. What is the best move?,pawn on b6 to b5
White to move. Position is Q2N4/6q1/8/8/6K1/2b5/4kP2/8 w - - 17 74. What is the best move?,king on g4 to f5
Black to move. Position is r1bq1rk1/pp3ppp/2n2n2/4p3/2BP4/P1Q1B3/1P2NPPP/R3K2R b KQ - 1 12. What is the best move?,knight on f6 to e4
White to move. Position is rnbqkbnr/pppp1ppp/8/4p3/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 2. What is the best move?,pawn on g2 to g3
White to move. Position is r1bqkb1r/pp1n1ppp/4pn2/8/3p4/2NB1N2/PPP1QPPP/R1B1K2R w KQkq - 0 9. What is the best move?,knight on f3 captures pawn on d4
Black to move. Position is r1bqk1r1/1p1n1p2/p3p3/4B1p1/2NPN1Q1/8/PPP3P1/R4RK1 b q - 0 18. What is the best move?,knight on d7 captures bishop on e5
Black to move. Position is rnbqkb1r/pppp1p1p/5n2/4N3/2B1PppP/8/PPPP2P1/RNBQK2R b KQkq - 3 6. What is the best move?,pawn on d7 to d5
Black to move. Position is 2r5/pp3ppk/6b1/3N2Pp/5p1P/2B2B2/PPP2q2/2KQ4 b - - 1 28. What is the best move?,king on h7 to h8
Black to move. Position is 2r1qr2/p2R1p2/1p5k/2b5/2B3Q1/5PP1/PP3PK1/5R2 b - - 2 28. What is the best move?,queen on e8 to e1
White to move. Position is 5r1k/1pp3p1/p2p3p/3Ppr2/1qP1Q3/1P2RPP1/2P3KP/4R3 w - - 9 34. What is the best move?,queen on e4 to d3
White to move. Position is rnbqkb1r/pp1ppppp/5n2/2p5/2P5/5N2/PP1PPPPP/RNBQKB1R w KQkq - 1 3. What is the best move?,pawn on g2 to g3
White to move. Position is r1r3k1/1p2ppbp/5np1/p2bB3/q7/3P1NP1/P3PPBP/RQ3RK1 w - - 1 16. What is the best move?,pawn on e2 to e4
White to move. Position is rnb1kbnr/p1pp1ppp/8/1p6/2B1Pp1q/8/PPPP2PP/RNBQ1KNR w kq - 0 5. What is the best move?,bishop on c4 captures pawn on b5
White to move. Position is 3q1rk1/p2bnppp/B1rnp3/8/8/1N1Q2P1/P3PP1P/R1B2RK1 w - - 9 21. What is the best move?,bishop on c1 to a3
Black to move. Position is rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1. What is the best move?,pawn on d7 to d5
White to move. Position is 2r2rk1/1p3pp1/p2qbn1p/3p4/3N4/1P1BP3/PQ3PPP/2R2RK1 w - - 2 19. What is the best move?,pawn on h2 to h3
Black to move. Position is r1b1r2k/pppnq1pN/8/7Q/1b1P4/3B4/PP3PPP/R1B2RK1 b - - 2 18. What is the best move?,pawn on g7 to g6
Black to move. Position is r1bqkb1r/pp2pppp/5n2/3P2B1/2p5/2NB1N2/PP3PPP/R2QK2R b KQkq - 0 9. What is the best move?,pawn on c4 captures bishop on d3
White to move. Position is 5n1k/Q1pq2pp/2p2p2/4p3/1P6/P2rPP2/6PP/R3B1K1 w - - 1 26. What is the best move?,pawn on a3 to a4
White to move. Position is 2r4k/1p4pp/pB1rbpn1/3Nn3/P1P1B1P1/1P5P/7K/3R1R2 w - - 1 33. What is the best move?,pawn on a4 to a5
White to move. Position is rn1q1rk1/1b2bp1p/p3pnp1/P7/1p1P1P2/3B1NN1/1P2Q1PP/R1B2RK1 w - - 1 17. What is the best move?,pawn on f4 to f5
Black to move. Position is rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1. What is the best move?,pawn on d7 to d5
White to move. Position is rnbqk2r/ppp1bppp/4pn2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 4 5. What is the best move?,bishop on c1 to f4
Black to move. Position is bq1b3r/3n1k2/p1N1p1p1/1p1pPp1p/1P1N1P2/P2PB3/2Q3PP/2R3K1 b - - 5 27. What is the best move?,queen on b8 to b7
Black to move. Position is r1bqk2r/ppp1npbp/2np2p1/8/2PNP2P/2N1B3/PP3PP1/R2QKB1R b KQkq - 0 8. What is the best move?,pawn on h7 to h5
Black to move. Position is r5k1/pbn1Qp2/1p6/2p1P3/5P2/8/PP1rRKPP/8 b - - 2 30. What is the best move?,rook on d2 to d4
White to move. Position is r1b1r1k1/3q1pbp/pBnp1np1/1p1Np3/2P1P3/5P2/PP1QN1PP/R3KB1R w KQ - 2 15. What is the best move?,knight on d5 to c7
White to move. Position is 4r1k1/pp4pp/8/3N1p2/3R4/3R1K1P/PP4P1/4r3 w - - 1 29. What is the best move?,rook on d3 to e3
White to move. Position is r5k1/2R2p1p/6p1/pp6/2b5/P4P2/4K3/1R6 w - - 2 35. What is the best move?,king on e2 to f2
White to move. Position is r1b1k1nr/p2pp2p/6p1/q1p1b3/8/2N1B3/PPPQ2PP/R3KB1R w KQkq - 0 14. What is the best move?,bishop on e3 to f4
Black to move. Position is 6k1/1p5r/p3bp2/4p3/1Pn1P2p/2P2P2/2N2K2/R1B5 b - - 2 39. What is the best move?,pawn on h4 to h3
Black to move. Position is 4rr1k/1ppb3p/2q1n1p1/p7/3R4/1BP1B3/PP3PP1/2K2Q1R b - - 0 23. What is the best move?,pawn on h7 to h5
White to move. Position is rn1q1rk1/pb1p1ppp/1p2pn2/2p5/1bPP4/2N1PN2/PP2BPPP/R1BQ1RK1 w - - 2 8. What is the best move?,knight on c3 to a4
Black to move. Position is r1bqk1nr/pppp1ppp/2n5/2b1p3/1PB1P3/5N2/P1PP1PPP/RNBQK2R b KQkq - 0 4. What is the best move?,bishop on c5 captures pawn on b4
Black to move. Position is r1r1q3/2bn2p1/p1kBp1p1/1p1n1pP1/2NP1P2/R3P2P/R5B1/1Q4K1 b - - 9 36. What is the best move?,pawn on b5 captures knight on c4
Black to move. Position is r3qrk1/2p1bppp/p3nN2/1p2P3/8/4BQ2/PP3PPP/R2R2K1 b - - 4 17. What is the best move?,pawn on g7 captures knight on f6
White to move. Position is r1b2kr1/1pq2p2/p3p3/4P1p1/2N1N1Q1/8/PPP3P1/3R1RK1 w - - 3 21. What is the best move?,queen on g4 to h5
Black to move. Position is r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3. What is the best move?,knight on g8 to f6
Black to move. Position is r2q1rk1/p2nbpp1/1p2pn1p/8/2BP4/2N2PB1/PPQ2P1P/3R1RK1 b - - 0 15. What is the best move?,pawn on b6 to b5
White to move. Position is 7r/p2r1ppp/5b2/3pk3/5R2/4BP2/PP3P1P/2R3K1 w - - 14 23. What is the best move?,pawn on b2 to b3
Black to move. Position is rnbqkb1r/ppp1pp1p/5np1/8/2QP4/2N5/PP2PPPP/R1B1KBNR b KQkq - 0 5. What is the best move?,pawn on c7 to c5
Black to move. Position is r3rbk1/pp1q2pp/2p1p1b1/3P1p2/P1BP4/5P2/NP4PP/R1BRQ1K1 b - - 0 17. What is the best move?,pawn on e6 captures pawn on d5
Black to move. Position is 4r2r/pppkq1pp/1b5n/3PB3/2N1PQ2/8/P4PPP/R4RK1 b - - 6 19. What is the best move?,bishop on b6 to c5
White to move. Position is rnbqkb1r/pppppppp/5n2/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 1 2. What is the best move?,pawn on d2 to d4
White to move. Position is r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4. What is the best move?,knight on f3 to g5
Black to move. Position is r1bq1rk1/ppp2ppp/2n1pn2/3p4/1bPP4/2NBPN2/PP3PPP/R1BQ1RK1 b - - 3 7. What is the best move?,pawn on h7 to h6
White to move. Position is 6rk/pp1bb2p/2p1p3/3pP2q/1PP3rn/P4N2/3QPPBP/3NR1RK w - - 3 26. What is the best move?,knight on f3 captures knight on h4
White to move. Position is 2r5/6k1/p4n2/3p1p1p/1b1PpP2/1P2B1PP/3N4/R5K1 w - - 2 31. What is the best move?,rook on a1 captures pawn on a6
White to move. Position is r3kbnr/1pp3pp/p4p2/2p5/4P1b1/1N6/PPP2PPP/RNBR2K1 w kq - 1 10. What is the best move?,pawn on f2 to f3
Black to move. Position is 3r4/R4p1p/1p2k1p1/1P2p3/1P2P2N/1n2PKP1/7P/8 b - - 2 25. What is the best move?,knight on b3 to d2
White to move. Position is qrr3k1/4bpp1/2b1p1np/1p1pP3/1P2nP2/2N1BBPP/P1RNQ2K/3R4 w - - 1 28. What is the best move?,bishop on f3 captures knight on e4
Black to move. Position is 1r4k1/4R1pn/4p2p/2p1q3/6QP/2P3P1/2B2PK1/8 b - - 6 43. What is the best move?,knight on h7 to f8
White to move. Position is 3r1r2/1p3pk1/p2q3p/4nQ2/2Bb2p1/6P1/PP1N2PP/4RR1K w - - 4 23. What is the best move?,bishop on c4 to b3
Black to move. Position is rnbqk2r/ppppppbp/5np1/8/1P6/5NP1/PBPPPP1P/RN1QKB1R b KQkq - 2 4. What is the best move?,knight on b8 to a6
White to move. Position is rnbqkbnr/pp3ppp/2p1p3/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 4. What is the best move?,pawn on e2 to e4
Black to move. Position is rnbqk2r/pppp1ppp/4pn2/8/1bPP4/2N1P3/PP3PPP/R1BQKBNR b KQkq - 0 4. What is the best move?,castling kingside
White to move. Position is rnbqkb1r/p1pp1ppp/1p2pn2/8/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 4. What is the best move?,pawn on g2 to g3
White to move. Position is r1b1k2r/3n1ppp/p3pn2/1pb5/2B5/1P2PN2/PB3PPP/RN1R2K1 w kq - 0 11. What is the best move?,bishop on c4 to f1
Black to move. Position is 1b6/1P6/6p1/p7/P3p1k1/4B3/5PK1/8 b - - 2 62. What is the best move?,pawn on g6 to g5
Black to move. Position is rnbqk2r/pppp2pp/4p3/5p2/1bPPn3/2N2NP1/PPQ1PP1P/R1B1KB1R b KQkq - 0 6. What is the best move?,castling kingside
White to move. Position is 6rk/p4prp/5Q2/1pqpp3/4P3/1PP3R1/P5PP/3R3K w - - 0 28. What is the best move?,rook on g3 captures rook on g7
White to move. Position is r1b1k2r/2q1Bppp/p3p3/1p2P3/3Q4/5B2/PPP3PP/2Kn3R w kq - 0 16. What is the best move?,bishop on e7 to d6
Black to move. Position is rnbq1rk1/ppp3pp/4p3/3p4/1bPPpB2/2N1P3/PPQ2PPP/R3KB1R b KQ - 0 9. What is the best move?,pawn on c7 to c5
Black to move. Position is r1q1k2r/pp2ppbp/2np1np1/8/4P1b1/2N2PP1/PPP1N1BP/R1BQ1RK1 b kq - 0 10. What is the best move?,bishop on g4 to e6
Black to move. Position is r3r1k1/5pbp/2Npp1p1/6n1/2PP2q1/1P1Q2P1/P3RP1P/2BR2K1 b - - 2 22. What is the best move?,knight on g5 to f3
White to move. Position is r1q2rk1/1p3ppp/ppnpbB2/4p3/PPB5/3P1P2/2PN2PP/R2Q1RK1 w - - 1 15. What is the best move?,bishop on f6 to h4
Black to move. Position is 7r/1p1bqpkr/2pp2p1/p1nPp1P1/P1P1P2P/1PN3Q1/K4R2/3B3R b - - 6 35. What is the best move?,king on g7 to f8
Black to move. Position is 8/5kPp/4n2P/2p2r2/1p3P2/4B3/P2R4/6K1 b - - 1 38. What is the best move?,rook on f5 to f6
White to move. Position is 2r3k1/pp1bppbp/q2p2p1/B2Pn3/8/3N2PP/PP1QPPB1/R5K1 w - - 1 21. What is the best move?,bishop on a5 to c3
White to move. Position is rnbqkbnr/pp1p1ppp/4p3/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4. What is the best move?,knight on f3 captures pawn on d4
Black to move. Position is 4n2Q/pb1p1kp1/4qp1B/1p6/3P3R/P5N1/6rP/2R2K2 b - - 1 25. What is the best move?,queen on e6 to b3
White to move. Position is 1R6/8/3B1pk1/1n4p1/2K3Pp/2rP3P/5P2/8 w - - 2 49. What is the best move?,king on c4 captures knight on b5
Black to move. Position is 2kr1b2/pp3p1Q/2p1b1p1/4q3/4P1n1/3n2P1/P3NPBP/1R1N1RK1 b - - 4 20. What is the best move?,bishop on f8 to c5
Black to move. Position is 2r1k2n/7Q/bp2NNq1/p3P3/P2P4/7P/1P4P1/6K1 b - - 0 37. What is the best move?,queen on g6 captures knight on f6
White to move. Position is r1bq1rk1/ppp1npbp/6p1/n2p4/3NPP2/2NBB3/PPP3PP/R2Q1RK1 w - - 0 11. What is the best move?,pawn on e4 captures pawn on d5
White to move. Position is 1rbq1rk1/1pp2pbp/p1np1np1/4p3/1PPPP3/2N1BP2/P2Q2PP/1R2KBNR w K - 0 10. What is the best move?,pawn on d4 to d5
Black to move. Position is 4r1k1/5Qbp/4p1p1/p1B1n3/3R4/1P3NP1/P4PK1/8 b - - 0 33. What is the best move?,knight on e5 captures queen on f7
Black to move. Position is r2qr1k1/1pp2pp1/p1n1b1np/3Np3/4P3/1BP2Q2/PP3PPP/R1BR2K1 b - - 3 16. What is the best move?,rook on a8 to b8
White to move. Position is r1bqk2r/1pppbppp/p1n2n2/4p3/B3P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 4 6. What is the best move?,rook on f1 to e1
White to move. Position is 3br1k1/1b1r1p1p/p3pqp1/P2n4/1p1P1P2/1P1B2B1/R2QN1PP/5RK1 w - - 27 36. What is the best move?,bishop on d3 to c4
Black to move. Position is r3k2r/1p3p2/p2p1bnB/3P1q1P/1R6/2P5/PP1QB3/R2K4 b kq - 0 25. What is the best move?,knight on g6 to e7
Black to move. Position is r2qr1k1/1bpn1pb1/pn4pp/4p3/1PB1P3/5NNP/P1QB1PP1/3RR1K1 b - - 0 23. What is the best move?,knight on b6 captures bishop on c4
White to move. Position is rn1qkb1r/pbpp1ppp/1p2pn2/8/2PP4/1P3NP1/P3PP1P/RNBQKB1R w KQkq - 1 6. What is the best move?,bishop on f1 to g2
Black to move. Position is r1bqkbnr/pp2pppp/2np4/2p5/4PP2/2N2N2/PPPP2PP/R1BQKB1R b KQkq - 2 4. What is the best move?,pawn on g7 to g6
Black to move. Position is 3kb3/p6Q/1p1r1p1P/2p1p3/2P3q1/8/PPB5/1K2R3 b - - 0 35. What is the best move?,rook on d6 to d2
White to move. Position is r4k2/4rppp/p3bn2/3p4/NP6/3B4/P4PPP/R3R1K1 w - - 1 19. What is the best move?,knight on a4 to c5
Black to move. Position is r2r2k1/1p2ppb1/1q4p1/1Np1Pb1p/2P2Pn1/1Q3B2/P5PP/2RRB1K1 b - - 3 30. What is the best move?,pawn on g6 to g5
White to move. Position is r2q1rk1/pbn2pp1/1p3n1p/2pPb2N/2B5/P1N5/1P3PPP/R1BQ1RK1 w - - 4 18. What is the best move?,bishop on c1 to f4
White to move. Position is 8/p2k3p/1p2p1p1/1P2K2r/Pb2N3/4P1P1/2R2P2/8 w - - 3 38. What is the best move?,king on e5 to f6
Black to move. Position is r2q1rk1/3bppbp/1n1p2p1/n2N1P2/p3P3/R5P1/1PPN2BP/2BQ1R1K b - - 0 19. What is the best move?,knight on b6 captures knight on d5
Black to move. Position is 2r1kn1r/2qbbpp1/p2pp3/6P1/1n1QP3/1NN1BB2/1PP2R1P/R5K1 b k - 4 19. What is the best move?,queen on c7 to c4
Black to move. Position is 1rbq2k1/5p2/1b4R1/pp2r3/3p1N2/1Q4P1/PP2PP1P/2R3K1 b - - 0 26. What is the best move?,king on g8 to f8
Black to move. Position is r1br2k1/pp2pp1p/6p1/3P4/4P3/4K3/P3BPPP/1R5R b - - 2 17. What is the best move?,pawn on e7 to e6
White to move. Position is r2qr1k1/2n2pbp/pp1p1np1/2pP2B1/P1B1P3/2N2P2/1P4PP/R2Q1RK1 w - - 0 16. What is the best move?,queen on d1 to d3
Black to move. Position is rnbq1rk1/ppp1bppp/4pn2/3p2B1/2PP4/2N1PN2/PP3PPP/R2QKB1R b KQ - 0 6. What is the best move?,knight on b8 to d7
White to move. Position is 3r4/1p6/2p2k2/b3p1pp/p1P1P3/Pn3NP1/1P2RPB1/1K6 w - - 4 31. What is the best move?,pawn on g3 to g4
Black to move. Position is B1br1bk1/5ppp/p3pn2/p3q3/3n4/2N5/1PP3PP/R2Q1RBK b - - 1 19. What is the best move?,queen on e5 to b8
White to move. Position is 6k1/2R4p/7P/2B3r1/1p6/8/P7/6K1 w - - 1 45. What is the best move?,king on g1 to f2
Black to move. Position is rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1. What is the best move?,pawn on c7 to c5
White to move. Position is r1bq1r1k/ppn1p1bp/2np2p1/2p2pN1/4P3/NQPP2P1/PP3PBP/R1B1R1K1 w - - 4 12. What is the best move?,pawn on e4 captures pawn on f5
White to move. Position is 1q2kb1r/1r1n1ppp/2Q1p3/2p5/8/8/1PP2PPP/R1BR2K1 w k - 0 19. What is the best move?,bishop on c1 to f4
White to move. Position is 3r3k/p4pp1/8/1pqN1bPp/2P2p1P/1P3B2/PK6/3QB3 w - - 0 33. What is the best move?,bishop on e1 to a5
Black to move. Position is rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2. What is the best move?,pawn on e7 to e6
White to move. Position is 7r/p1nR4/1p3k2/2p1b3/2P4p/1P2B2B/P3K3/8 w - - 0 33. What is the best move?,king on e2 to f3
Black to move. Position is r1bq1rk1/2pnbppp/p2p1n2/1p2p3/3PP3/1BP2N1P/PP1N1PP1/R1BQR1K1 b - - 2 11. What is the best move?,bishop on c8 to b7
White to move. Position is r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3. What is the best move?,pawn on d2 to d4
White to move. Position is 6rk/pp1bb1rp/2p1p3/3pPn1q/1PP2p2/P4N2/4PPBP/2QNR1RK w - - 5 24. What is the best move?,knight on d1 to b2
Black to move. Position is 2rqnrk1/pb1p2pp/1p2pp2/5P2/2nPPR2/P2B2N1/6PP/R1BQ2K1 b - - 1 16. What is the best move?,pawn on b6 to b5
White to move. Position is r1bqk1nr/pppp1ppp/2n5/b3p3/2B1P3/2P2N2/P2P1PPP/RNBQK2R w KQkq - 1 6. What is the best move?,pawn on d2 to d4
White to move. Position is r1bq1rk1/pp2bppp/2n2n2/2pp4/3P4/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 7 9. What is the best move?,bishop on c1 to g5
White to move. Position is r1bq1rk1/1ppnppb1/p1np2p1/7p/2PPP2P/2N1BP2/PP4P1/R1NQKB1R w KQ - 2 10. What is the best move?,queen on d1 to d2
White to move. Position is rn1qkb1r/pp3ppp/4bn2/3p2B1/3pP3/2N2N2/PP3PPP/R2QKB1R w KQkq - 0 8. What is the best move?,bishop on f1 to b5
Black to move. Position is 5r2/pB3pkp/5Rp1/3pQ3/8/6PP/5P1K/3qn3 b - - 3 37. What is the best move?,rook on f8 to d8
White to move. Position is r2r2k1/1pqnbppb/4p2p/p7/P1P1P3/2P2BP1/1B1NQP1P/R3R1K1 w - - 3 23. What is the best move?,pawn on e4 to e5
White to move. Position is 3r2k1/2q4p/p7/P1p3p1/5p2/2P5/2PQNRbP/6K1 w - - 0 30. What is the best move?,knight on e2 to d4
White to move. Position is rnbqk2r/pppnbppp/4p3/3pP1B1/3P4/2N5/PPP2PPP/R2QKBNR w KQkq - 1 6. What is the best move?,pawn on h2 to h4
White to move. Position is r1b2k2/pp3p1p/1n2p1p1/4N3/P3P3/1P4P1/5P1P/2R2BK1 w - - 0 27. What is the best move?,rook on c1 to c7
Black to move. Position is r2q1rk1/p1pnbppp/Qp3n2/3p2B1/3P4/2N1PN2/PP3PPP/2R1K2R b K - 0 11. What is the best move?,pawn on h7 to h6
Black to move. Position is 1k4rr/pp2bp2/2n1p1q1/3pP1p1/b1pP2B1/P1P1BP1P/1P1RQ2N/5RK1 b - - 0 26. What is the best move?,bishop on e7 to d8
Black to move. Position is 2r2r2/1q1nkp2/p4N1p/3PpQp1/Pp6/1P6/5PPP/R2R2K1 b - - 2 27. What is the best move?,king on e7 to d8
Black to move. Position is 2b1rbk1/1p3pp1/n1pp1r1p/q1n2N2/p1P1PBP1/2N3QP/PP1R1PBK/3R4 b - - 5 23. What is the best move?,bishop on c8 captures knight on f5
Black to move. Position is rnbqkb1r/pp2pppp/2p2n2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 3 4. What is the best move?,pawn on e7 to e6
Black to move. Position is r4rk1/1bq1bppp/p2ppn2/1p2n3/3NP3/PBN1BP2/1PP2QPP/2R2RK1 b - - 6 14. What is the best move?,rook on a8 to c8
Black to move. Position is r1bqk2r/pppn1ppp/3bp3/8/2BP1P2/2N2NP1/PP3P1P/R2QK2R b KQkq - 0 9. What is the best move?,castling kingside
White to move. Position is rnb1k2r/pp2ppb1/3p1n1p/q1pP2p1/2P1P3/2N3B1/PP3PPP/R2QKBNR w KQkq - 2 9. What is the best move?,queen on d1 to d2
White to move. Position is 2rq1rk1/p2n1p2/1pb4p/2pn1Bp1/3P3B/P1P2P2/4N1PP/R2Q1RK1 w - - 0 17. What is the best move?,bishop on h4 to f2
Black to move. Position is rnbqkb1r/pppppp1p/5np1/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3. What is the best move?,bishop on f8 to g7
Black to move. Position is 2kr1b1r/pb3p2/1n2pP2/q1p3B1/1ppPN2P/4QP2/PP4P1/1K1R1B1R b - - 0 18. What is the best move?,pawn on c4 to c3
White to move. Position is r1bqk2r/pp2bppp/2n1p3/2pn4/3P4/2NBPN2/PP3PPP/R1BQK2R w KQkq - 3 8. What is the best move?,castling kingside
Black to move. Position is r1bb4/p5pp/2N1k3/8/2p1n3/2B1K3/1PP2PPP/R6R b - - 2 25. What is the best move?,bishop on d8 to h4
White to move. Position is 1r1q1rk1/pp3nbp/4b1p1/2p2p2/P3PP2/5B1P/1P1N2P1/R1BQ1RK1 w - - 1 18. What is the best move?,king on g1 to h1
White to move. Position is 3rr3/pp2npkp/3bbNp1/2pN2P1/3pR3/P2P3P/1PP2PB1/R5K1 w - - 3 23. What is the best move?,knight on f6 captures rook on e8
White to move. Position is rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2. What is the best move?,knight on g1 to f3
Black to move. Position is rnbqk2r/pppp1ppp/4p3/8/1bPPn3/2N2N2/PPQ1PPPP/R1B1KB1R b KQkq - 5 5. What is the best move?,pawn on f7 to f5
White to move. Position is 3r1k2/1r6/pp2PbQ1/2pp4/8/1P2P3/P1PP2PP/6K1 w - - 0 31. What is the best move?,queen on g6 captures bishop on f6
White to move. Position is r2qr1k1/1ppb1pbp/p1np1np1/4p3/B2PP3/2P2NNP/PP3PP1/R1BQR1K1 w - - 1 13. What is the best move?,bishop on a4 to c2
Black to move. Position is rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2. What is the best move?,knight on b8 to c6
Black to move. Position is r1bqkb1r/pp3ppp/2nppn2/8/3NP3/1BN5/PPP2PPP/R1BQK2R b KQkq - 1 7. What is the best move?,bishop on f8 to e7
White to move. Position is rnbqkb1r/pp3ppp/2p1pn2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5. What is the best move?,pawn on e2 to e3
Black to move. Position is r1bqkbnr/pp3ppp/2n1p3/1Bpp4/3PP3/5N2/PPPN1PPP/R1BQK2R b KQkq - 3 5. What is the best move?,pawn on a7 to a6
White to move. Position is 2Q5/5p2/pq3bk1/3Bn1p1/4P2p/P5N1/KP3PPP/8 w - - 0 33. What is the best move?,queen on c8 to g8
