inputs,label
Black to move. Position is 6k1/2p5/8/p2PP2Q/2P5/6p1/P4qP1/3K4 b - - 2 44. What is the best move?,queen on f2 to d4
Black to move. Position is 8/8/8/3k4/P1R5/4prP1/5N1P/4K3 b - - 0 57. What is the best move?,pawn on e3 captures knight on f2
White to move. Position is 1q2r1k1/1brnbpp1/pp1p1n1p/4p3/P3P3/1NN1BP2/1PPRB1PP/2R1Q2K w - - 6 18. What is the best move?,rook on c1 to d1
Black to move. Position is 8/6pk/1R5p/7P/1Pb5/5P2/1r4P1/6K1 b - - 8 44. What is the best move?,bishop on c4 to f7
Black to move. Position is r2r2k1/p4qb1/bp3p2/2p2Ppp/8/2P1BQ2/PP3NPP/3RR1K1 b - - 1 24. What is the best move?,bishop on a6 to b7
White to move. Position is 3kb3/p6Q/1p3p1P/2p1p3/2P3q1/8/PPBr4/1K2R3 w - - 1 36. What is the best move?,queen on h7 captures pawn on a7
Black to move. Position is rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2. What is the best move?,knight on b8 to c6
White to move. Position is 8/1b3k1q/p3r1n1/1p2p1Q1/2p3RP/P2rP3/1P3PP1/1B3RK1 w - - 3 34. What is the best move?,bishop on b1 captures rook on d3
White to move. Position is 1r4k1/5pp1/p1b4p/2r1p3/P3P3/2N2P2/1PPRB1PP/7K w - - 1 27. What is the best move?,knight on c3 to d1
White to move. Position is 8/6pk/1n2p2p/8/p7/2B3P1/5P2/1N4K1 w - - 0 44. What is the best move?,knight on b1 to a3
White to move. Position is r2r4/5pk1/6pp/1p1Np3/4P3/1P2KP2/2PR2PP/8 w - - 4 35. What is the best move?,king on e3 to d3
Black to move. Position is 3r4/pr3ppp/4kb2/R7/3p1B2/1P3P2/P4P1P/2R2K2 b - - 2 27. What is the best move?,pawn on d4 to d3
Black to move. Position is 8/3B2kp/3p1bp1/1p1Q4/2n1P3/2N5/KPP5/6q1 b - - 3 35. What is the best move?,queen on g1 to a7
Black to move. Position is 8/6kp/p2p1bp1/1P2q3/2n1P3/2NQ3B/1PP4P/1K6 b - - 0 32. What is the best move?,pawn on a6 captures pawn on b5
Black to move. Position is 8/4np1p/P1pN2p1/2P5/3kP3/5P2/6PP/6K1 b - - 0 37. What is the best move?,king on d4 captures pawn on c5
Black to move. Position is rnbqkb1r/pp1n1ppp/4p3/2PpP3/5P2/2N5/PPP3PP/R1BQKBNR b KQkq - 0 6. What is the best move?,knight on b8 to c6
White to move. Position is r1bq1rk1/pp3pbp/nn2p1p1/2pP4/4P3/2N3P1/PP2NPBP/R1BQ1RK1 w - - 4 11. What is the best move?,knight on e2 to f4
Black to move. Position is r1bqkb1r/ppp2ppp/2n5/3p4/3Pn3/3B1N2/PPP2PPP/RNBQ1RK1 b kq - 3 7. What is the best move?,bishop on f8 to e7
White to move. Position is rnbqkb1r/ppp2ppp/4pn2/6B1/3Pp3/2N5/PPP2PPP/R2QKBNR w KQkq - 0 5. What is the best move?,knight on c3 captures pawn on e4
White to move. Position is 6k1/4b1p1/p1b1p2p/5p2/2q5/2P1B3/3Q2PP/2R4K w - - 2 36. What is the best move?,rook on c1 to a1
Black to move. Position is rnbqk2r/pp3pbp/3p1np1/2pP4/4P3/2N2N2/PP2BPPP/R1BQK2R b KQkq - 3 8. What is the best move?,bishop on c8 to g4
Black to move. Position is r1bqkbnr/pp1ppppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4. What is the best move?,knight on g8 to f6
Black to move. Position is 1N3b2/5pkp/p3p3/4P3/P2R3P/8/2r5/7K b - - 4 36. What is the best move?,pawn on a6 to a5
Black to move. Position is 2k2rr1/b2p4/p3p3/B3Qp1p/1Pq2p2/P4P2/1N5P/4R2K b - - 0 26. What is the best move?,queen on c4 to c2
Black to move. Position is rn1q1rk1/pb2ppbp/1p3np1/2pN4/2P5/1P3NP1/PB1PPPBP/R2Q1RK1 b - - 0 9. What is the best move?,knight on f6 captures knight on d5
Black to move. Position is r3r1k1/1p1nppbp/1q2b1p1/1Np5/2P1PP2/4B3/P2QB1PP/2RR2K1 b - - 0 24. What is the best move?,knight on d7 to f6
Black to move. Position is 8/3b4/3Pk2K/pp4P1/5P2/P1nBN3/8/8 b - - 0 58. What is the best move?,king on e6 captures pawn on d6
Black to move. Position is 5bk1/3b2pp/p3p3/B4p2/8/8/1qP1Q1PP/5R1K b - - 1 29. What is the best move?,queen on b2 to a2
White to move. Position is 8/6pk/7p/2R4P/bP6/5P2/1r4P1/6K1 w - - 15 48. What is the best move?,rook on c5 to a5
Black to move. Position is 8/5p1p/2k5/5p2/P2B1b2/1P1p1P1P/8/3K4 b - - 1 48. What is the best move?,pawn on h7 to h5
Black to move. Position is r1bqkb1r/pppn1p1p/3p1np1/4p3/2PPP3/2N2N2/PP2BPPP/R1BQK2R b KQkq - 1 6. What is the best move?,bishop on f8 to g7
White to move. Position is 8/2p3p1/1p1p1rkp/3Pp3/1PP3K1/2R2PP1/1R5P/r7 w - - 1 44. What is the best move?,king on g4 to h3
White to move. Position is r1bqkbnr/p3pppp/2pp4/2p5/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 5. What is the best move?,castling kingside
Black to move. Position is 1r6/6k1/2Rp2pp/4p3/P5P1/3P3P/P7/5K2 b - - 0 32. What is the best move?,rook on b8 to a8
White to move. Position is r5k1/q4p1p/3p2n1/3P1Q2/1p2Pp2/7P/P4RP1/3B3K w - - 4 32. What is the best move?,rook on f2 to e2
Black to move. Position is 2r2rk1/1bqnbppp/pp1p1n2/4p3/P3P3/1NN1BP2/1PPQB1PP/2R2R1K b - - 4 14. What is the best move?,queen on c7 to b8
Black to move. Position is R7/1p3pkp/2p3pn/p1P5/2N1P3/1P3P2/r5PP/6K1 b - - 3 30. What is the best move?,rook on a2 to c2
Black to move. Position is rn1qkbnr/pp2pppp/2p3b1/8/3P3P/6N1/PPP2PP1/R1BQKBNR b KQkq - 0 6. What is the best move?,pawn on h7 to h6
Black to move. Position is 5k2/p2r2pp/2p2n2/2N1bp1b/2P1p3/P3B2P/1P3PP1/R3R1K1 b - - 5 29. What is the best move?,rook on d7 to d6
Black to move. Position is r1br2k1/ppp2pbp/6p1/n2q4/3N1P2/2PBB3/PPQ3PP/R4RK1 b - - 2 14. What is the best move?,rook on d8 to e8
Black to move. Position is 3k4/pr3ppp/8/4b3/2R2P2/1P1pB3/P4P1P/3K4 b - - 0 37. What is the best move?,bishop on e5 to c7
Black to move. Position is 2rqkb1r/pp3pp1/2n3b1/1N1NnpPp/7P/8/PPP1Q1B1/R1B1K2R b KQk - 3 15. What is the best move?,bishop on f8 to c5
White to move. Position is 3rr1k1/p2n1pp1/q1p1pn1p/4N2P/1BpP4/8/PP2QPP1/2R1R1K1 w - - 0 23. What is the best move?,queen on e2 captures pawn on c4
Black to move. Position is r1q1r1k1/pp3ppp/2p2n2/2Nn4/2QN4/5BPb/PP1RPP1P/R5K1 b - - 9 17. What is the best move?,knight on d5 to b6
Black to move. Position is 8/5pk1/p4q2/2p4p/P1PbB1p1/6P1/5r1P/3QR2K b - - 6 39. What is the best move?,king on g7 to f8
White to move. Position is r3r1k1/pp3pbp/3q2p1/2p5/4B3/8/PP3PPP/RQ3RK1 w - - 0 19. What is the best move?,queen on b1 to c2
White to move. Position is 8/8/4p3/5k2/7p/3nBP2/4N1K1/8 w - - 1 65. What is the best move?,king on g2 to h3
White to move. Position is 1rb2rk1/3nppbp/pq1p1np1/2pP4/P3P3/2N5/1P1NBPPP/R1BQK2R w KQ - 4 12. What is the best move?,knight on d2 to c4
White to move. Position is r4k2/pp3pp1/2np1q1p/5b2/2BP3P/P1P2Q1N/5PP1/4R1K1 w - - 6 24. What is the best move?,knight on h3 to f4
Black to move. Position is R2r1Q1k/2q3pp/1n1p4/1p1Bp3/4P3/2P4P/1P3PP1/6K1 b - - 2 28. What is the best move?,rook on d8 captures queen on f8
Black to move. Position is r2qkb1r/p1pp1ppp/1pn1p1b1/8/2PP4/P3P1P1/1P1N1P1P/R1BQKB1R b KQkq - 0 9. What is the best move?,pawn on h7 to h5
Black to move. Position is r5k1/p3Bqpr/np2pPN1/2pp2Qp/3n3P/P2P2R1/5PP1/R3K3 b Q - 2 25. What is the best move?,knight on d4 to c6
Black to move. Position is b2rk3/2Rn4/p2Bp1p1/1p1pPpNp/1P3P2/P2P4/6PP/6K1 b - - 6 35. What is the best move?,pawn on d5 to d4
White to move. Position is rn1qkb1r/pp3pp1/2n3b1/2ppPpPp/3P3P/2N5/PPP1N3/R1BQKB1R w KQkq - 1 11. What is the best move?,bishop on f1 to g2
Black to move. Position is r5k1/2p3p1/1p1p1r1p/3Pp3/2P3K1/1PR2PP1/4R2P/8 b - - 1 41. What is the best move?,rook on a8 to a1
Black to move. Position is rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1. What is the best move?,pawn on c7 to c5
White to move. Position is 8/1r6/3k2pp/3Np3/1p2P3/1P2K3/2P3PP/8 w - - 9 45. What is the best move?,king on e3 to d3
White to move. Position is rn1qkb1r/p1pp1ppp/1p2p3/8/2PPb3/P4N2/1P2PPPP/R1BQKB1R w KQkq - 0 7. What is the best move?,pawn on h2 to h4
Black to move. Position is rnbqkb1r/pppn1ppp/4p3/3pP3/3P1P2/2N5/PPP3PP/R1BQKBNR b KQkq - 0 5. What is the best move?,pawn on c7 to c5
Black to move. Position is r1bqk2r/pp1n1ppp/4pb2/2p3B1/3P3P/5N2/PPPQ1PP1/R3KB1R b KQkq - 1 9. What is the best move?,pawn on c5 captures pawn on d4
Black to move. Position is r2q1rk1/p2b2pp/2p1pn2/1p2Bp2/2PP4/P3PP1P/1PQR4/2K2BR1 b - - 3 19. What is the best move?,bishop on d7 to e8
White to move. Position is 4rr2/5pk1/3q2p1/pp2p1P1/4P3/PBP1bP2/1P6/1K1R1R2 w - - 0 30. What is the best move?,rook on d1 captures queen on d6
Black to move. Position is 8/8/4p2k/4N1pp/p7/3K2P1/1Bn2P2/8 b - - 7 50. What is the best move?,knight on c2 to b4
White to move. Position is 3k4/pr3ppp/5b2/8/2R2P2/1P1pB3/P4P1P/3K4 w - - 1 38. What is the best move?,rook on c4 to a4
White to move. Position is 8/6kp/3p2q1/3P4/1p2Pp1Q/7P/r5P1/7K w - - 6 44. What is the best move?,queen on h4 to e7
White to move. Position is 1k3rr1/pp1b4/4p3/3PPnn1/2P2N1q/7P/4QPP1/R1BR3K w - - 3 32. What is the best move?,bishop on c1 to e3
White to move. Position is r2q1rk1/p4ppp/2pbp3/2pn3b/4N3/3P1N1P/PPP2PP1/R1BQ1RK1 w - - 5 12. What is the best move?,rook on f1 to e1
White to move. Position is r1bqr1k1/ppp2ppp/2np1n2/1Bb1p3/4P3/2P2N2/PP1PQPPP/RNBR2K1 w - - 2 8. What is the best move?,pawn on d2 to d3
White to move. Position is r5k1/1q3pp1/5n2/2N5/6b1/2n1rNP1/3RPP2/2R3KB w - - 0 30. What is the best move?,knight on c5 captures queen on b7
Black to move. Position is rnbqkb1r/pp1ppppp/5n2/2pP4/2P5/8/PP2PPPP/RNBQKBNR b KQkq - 0 3. What is the best move?,pawn on g7 to g6
White to move. Position is 8/8/8/2N5/1p6/4K3/k6r/8 w - - 2 62. What is the best move?,knight on c5 to d3
White to move. Position is rn1qk2r/pbppbppp/1p2pn2/8/2PP4/5NP1/PP2PPBP/RNBQK2R w KQkq - 3 6. What is the best move?,pawn on d4 to d5
White to move. Position is 8/8/4p2k/3nN1pp/p1K5/6P1/1B3P2/8 w - - 10 52. What is the best move?,bishop on b2 to c1
White to move. Position is 3r1r1k/1p3ppp/p1p5/4pN2/2P1P1n1/8/PP3PPP/R3R1K1 w - - 4 19. What is the best move?,rook on e1 to d1
Black to move. Position is 8/2p3p1/1p1p2k1/3P1r1p/1PP2P2/1R6/2R2K1P/6r1 b - - 3 49. What is the best move?,rook on g1 to g4
Black to move. Position is 3bk2r/n4ppp/2qp1B2/1p2p3/4P3/N1P2Q1P/1PB2PP1/5RK1 b k - 0 18. What is the best move?,bishop on d8 captures bishop on f6
Black to move. Position is r2n1rk1/ppp1qppp/3pbn2/4p1B1/4P3/1BPP1N2/P1PQ1PPP/R4RK1 b - - 7 11. What is the best move?,pawn on a7 to a5
Black to move. Position is rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1. What is the best move?,pawn on d7 to d5
Black to move. Position is 4r1k1/p4Np1/2R1pn1p/2B4P/r1n5/P7/1P3PP1/4R1K1 b - - 0 28. What is the best move?,knight on c4 captures pawn on b2
White to move. Position is 8/1r2rp2/2R2Rp1/1P2p3/2B1P3/1K2bPk1/1P6/8 w - - 17 43. What is the best move?,pawn on b5 to b6
Black to move. Position is 2N3k1/p5p1/4p2p/7n/1r6/8/1B3PP1/1R4K1 b - - 0 35. What is the best move?,rook on b4 to b7
White to move. Position is rn1q1rk1/pb1p1ppp/1p2pn2/2p5/1bPP4/1P3NP1/P2BPPBP/RN1Q1RK1 w - - 2 9. What is the best move?,bishop on d2 captures bishop on b4
White to move. Position is 5rk1/2pb4/7p/p1pPN3/2P1P2q/2Q3p1/PP4P1/4R1K1 w - - 1 28. What is the best move?,knight on e5 to f3
White to move. Position is 6k1/4b1p1/2b1p2p/5p2/p1q5/2P1B3/3Q2PP/1R4K1 w - - 0 38. What is the best move?,rook on b1 to b8
Black to move. Position is 2kr3r/1pp2ppp/p1p5/4n3/3RP3/2P1BP2/P1P1K1PP/7R b - - 4 15. What is the best move?,rook on d8 to e8
Black to move. Position is 3r1rk1/2q2pp1/p2p3p/1p1Qp3/4P3/P1P1bP2/1PB3PP/1K1R3R b - - 4 22. What is the best move?,queen on c7 to b6
White to move. Position is 8/1p3pkp/2p3pn/2P5/r1N1P3/1P3P2/6PP/6K1 w - - 0 32. What is the best move?,pawn on b3 captures rook on a4
White to move. Position is rnbqkb1r/ppp2ppp/3p4/8/4n3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 5. What is the best move?,pawn on d2 to d4
Black to move. Position is 3k4/pr3ppp/8/8/2R5/1PbpBP2/P4P1P/3K4 b - - 9 36. What is the best move?,bishop on c3 to b4
White to move. Position is 7r/p2r1ppp/4kb2/R7/3p4/4BP2/PP3P1P/2R3K1 w - - 2 25. What is the best move?,bishop on e3 to f4
Black to move. Position is rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2. What is the best move?,pawn on e7 to e6
Black to move. Position is 1qb1Qbk1/6pp/p3p3/p2r1p2/8/2B5/1PP3PP/R4R1K b - - 3 25. What is the best move?,queen on b8 to b7
Black to move. Position is rn1q1rk1/pb2bppp/1pp1pn2/3PN3/3P4/2N3P1/PP2PPBP/R1BQ1RK1 b - - 0 9. What is the best move?,pawn on c6 captures pawn on d5
White to move. Position is r4rk1/1pp2ppp/p2p4/4q3/2PQP1n1/2N5/PP3PPP/R3R1K1 w - - 2 15. What is the best move?,queen on d4 captures queen on e5
White to move. Position is r2qkb1r/2pp1ppp/2n1p1b1/1p6/1P1P4/P3P1P1/3N1P1P/R1BQKB1R w KQkq - 0 12. What is the best move?,bishop on c1 to b2
Black to move. Position is 4r2r/pp1kn2p/q7/8/3R1B2/5Q2/PP3PPP/6KR b - - 0 22. What is the best move?,king on d7 to e6
White to move. Position is 8/2p3p1/1p1p2kp/3Ppr2/1PP3K1/1R3PP1/2R4P/7r w - - 5 46. What is the best move?,rook on b3 to b2
White to move. Position is r1bqk2r/5ppp/p2pp3/1p2nPbQ/3NP3/2N5/PPP4P/1K1R1B1R w kq - 4 16. What is the best move?,pawn on h2 to h4
White to move. Position is b2rkn2/2R5/p3p1p1/1p1pPpNp/1P3P2/P2P4/5BPP/6K1 w - - 3 34. What is the best move?,knight on g5 to f7
White to move. Position is r3k3/1R3R2/p2r2p1/5p2/1n1p1P1p/3B4/P2K2PP/8 w - - 0 34. What is the best move?,rook on f7 to h7
Black to move. Position is 1nk1r2r/2p2ppp/pp6/2p2P2/4P3/2PRBK2/P1P3PP/3R4 b - - 0 20. What is the best move?,pawn on f7 to f6
Black to move. Position is r2q1rk1/1b2bppp/p1N1pn2/1p1p4/3P1B2/1QN3P1/PP2PPBP/2R2RK1 b - - 0 13. What is the best move?,bishop on b7 captures knight on c6
White to move. Position is rnbqkb1r/pp2pppp/3p1n2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5. What is the best move?,knight on b1 to c3
Black to move. Position is r2qk2r/4npbp/p2p4/1p1P1p1Q/4p3/N1P5/PPB2PPP/R4RK1 b kq - 1 16. What is the best move?,castling kingside
Black to move. Position is rnbqkb1r/1p3ppp/p2ppn2/8/3NP3/2N5/PPP1BPPP/R1BQ1RK1 b kq - 1 7. What is the best move?,bishop on f8 to e7
Black to move. Position is 3r4/1pr2pk1/1p3n1p/1b1pRB2/1N1P2P1/P4PK1/1P6/4R3 b - - 4 39. What is the best move?,rook on c7 to c4
White to move. Position is r1b1k2r/4bpp1/p2p1n1p/qp2p3/3BP3/P1N2P2/1PPQ2PP/1K1R1B1R w kq - 0 14. What is the best move?,bishop on d4 to f2
White to move. Position is r1bqr1k1/pp1n1pp1/2p2n1p/3p4/1b1P3B/2NBPN2/PPQ2PPP/R3K2R w KQ - 4 11. What is the best move?,castling kingside
White to move. Position is r3r1k1/1p2ppbp/1q4p1/1Np1Pb2/2P2Pn1/1Q2B3/P3B1PP/2RR2K1 w - - 3 28. What is the best move?,bishop on e3 to d2
Black to move. Position is r2q1rk1/2pb4/3p2pp/p1pPNp2/2P1PR2/2N5/PPQ3PP/4R1K1 b - - 0 19. What is the best move?,pawn on d6 captures knight on e5
Black to move. Position is r5k1/1N3pp1/5n2/8/6b1/4rNP1/3RnP1K/2R4B b - - 1 31. What is the best move?,knight on f6 to e4
Black to move. Position is 3r2k1/2R3p1/5p1p/3Pp3/1P6/1r4P1/5R1P/5K2 b - - 0 42. What is the best move?,rook on d8 captures pawn on d5
Black to move. Position is 1qb1Q1k1/4b1pp/p3p3/p2r1p2/3B4/8/1PP3PP/R4R1K b - - 1 24. What is the best move?,bishop on e7 to f8
White to move. Position is r1b2r1k/4bp1p/p7/3pp1q1/RNB1Pp2/2P2P2/1P3RPP/3Q2K1 w - - 0 22. What is the best move?,knight on b4 captures pawn on d5
White to move. Position is 8/p4kpp/2p2n2/2B1r3/1PP1b3/P3P2P/7K/1R2R3 w - - 2 39. What is the best move?,rook on b1 to b2
Black to move. Position is rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1. What is the best move?,pawn on c7 to c5
White to move. Position is 8/pb3k1p/1pq2p1B/2p1n3/5QPP/1P2N3/P4P1K/8 w - - 1 38. What is the best move?,king on h2 to g3
White to move. Position is rn1qkbnr/pp3ppp/2p1p3/3pPb2/3P4/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 5. What is the best move?,pawn on g2 to g4
White to move. Position is 8/R6b/1p3k2/2p5/2P1p3/1P3p2/P6r/2KB4 w - - 0 48. What is the best move?,pawn on b3 to b4
Black to move. Position is r1bqkbnr/pp1ppppp/2n5/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3. What is the best move?,pawn on c5 captures pawn on d4
White to move. Position is 2r2rk1/4qppp/pn2p3/1p6/1P6/PQ1RPP2/4B1PP/3R2K1 w - - 2 26. What is the best move?,queen on b3 to b2
Black to move. Position is r7/q4pkp/3p2n1/3P1Q2/1p2Pp2/7P/P1R3PK/3B4 b - - 7 33. What is the best move?,pawn on b4 to b3
White to move. Position is 6k1/3q2pp/p2bp3/3p1r2/1p1Pp3/3bQ1PP/PP1B1rB1/1NR3RK w - - 6 25. What is the best move?,queen on e3 to e1
White to move. Position is r1b2rk1/1p5p/2nqpbp1/p2p4/P2p1P2/1B1P4/1PPBN1PP/R3QR1K w - - 1 17. What is the best move?,knight on e2 to g1
Black to move. Position is rn1q1rk1/pb3ppp/1p2pn2/3p4/1pPP4/1P1Q1NP1/P2NPPBP/R4RK1 b - - 1 11. What is the best move?,knight on b8 to d7
Black to move. Position is r1bqkbnr/pp1ppppp/2n5/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3. What is the best move?,pawn on g7 to g6
White to move. Position is rnbqkb1r/ppp1pppp/3p1n2/8/2P5/5N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3. What is the best move?,pawn on d2 to d4
White to move. Position is 2r2rk1/pq4p1/2R5/3PPp2/5N2/BP4P1/P5K1/4R3 w - - 3 33. What is the best move?,bishop on a3 captures rook on f8
White to move. Position is 6k1/6p1/1R5p/7P/1Pb5/5P2/1r4P1/6K1 w - - 5 43. What is the best move?,rook on b6 to d6
White to move. Position is rn1q1rk1/pb2ppbp/1p4p1/2pn4/2P5/1P3NP1/PB1PPPBP/R2Q1RK1 w - - 0 10. What is the best move?,bishop on b2 captures bishop on g7
White to move. Position is r6r/1b2kppp/3ppn2/pBq5/P3P3/2p2P2/NP4PP/R3QR1K w - - 2 18. What is the best move?,knight on a2 captures pawn on c3
Black to move. Position is rnbq1k1r/ppp2pp1/4p2p/3pP3/3Pn1Q1/P1P1B3/2P2PPP/R3KBNR b KQ - 0 9. What is the best move?,pawn on c7 to c5
White to move. Position is r2qr1k1/p1b3pp/2p2n2/2N1Np1b/2PPp3/P6P/1P3PP1/R1BQR1K1 w - - 2 20. What is the best move?,queen on d1 to d2
White to move. Position is r2qkb1r/1b1n1ppp/pp1ppn2/8/P2NPP2/2N1B3/1PP1B1PP/R2QK2R w KQkq - 1 10. What is the best move?,bishop on e2 to f3
White to move. Position is r1bn1rk1/ppp1qppp/3p1n2/1B2p1B1/4P3/2PP1N2/P1PQ1PPP/R4RK1 w - - 4 10. What is the best move?,pawn on h2 to h3
Black to move. Position is r1bqkb1r/5p1p/p1np1p2/1p1Np3/4P3/N7/PPP2PPP/R2QKB1R b KQkq - 1 10. What is the best move?,pawn on f6 to f5
Black to move. Position is 8/p3n3/1p1p1k1p/8/2BPb1P1/P1P1N1K1/5P2/8 b - - 5 41. What is the best move?,bishop on e4 to b7
Black to move. Position is r2qkb1r/2pp1ppp/ppn1p1b1/8/1PPP4/P3P1P1/3N1P1P/R1BQKB1R b KQkq - 0 10. What is the best move?,bishop on f8 to e7
White to move. Position is rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2. What is the best move?,knight on g1 to f3
White to move. Position is rnbqkb1r/5ppp/p2ppn2/1p6/3NP3/2N5/PPP1BPPP/R1BQ1RK1 w kq - 0 8. What is the best move?,bishop on e2 to f3
White to move. Position is r5k1/p5P1/1p2RBr1/2pp1R1p/3n3P/P2P4/5PP1/5K2 w - - 0 34. What is the best move?,rook on f5 captures pawn on h5
White to move. Position is rnbqk2r/ppp3pp/4p3/3p4/1bPPp3/2N5/PPQ1PPPP/R1B1KB1R w KQkq - 0 8. What is the best move?,pawn on h2 to h4
White to move. Position is r1bq1rk1/pppnbppp/4pn2/3p2B1/2PP4/2N1PN2/PP3PPP/R2QKB1R w KQ - 3 7. What is the best move?,rook on a1 to c1
White to move. Position is 3rrnk1/1bq3b1/p6Q/1p2p3/2p3R1/P3P2P/1P2NPP1/1B3RK1 w - - 0 26. What is the best move?,knight on e2 to g3
Black to move. Position is r1bq3r/pp2kpp1/2p1pn1p/4P3/7Q/3B4/PPP2PPP/R1B1K2R b KQ - 0 13. What is the best move?,queen on d8 to a5
White to move. Position is r3k1nr/pp1b2bp/3q4/1B2n3/5p2/5NB1/PP2QPPP/R3K2R w KQkq - 0 16. What is the best move?,bishop on b5 captures bishop on d7
Black to move. Position is rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1. What is the best move?,pawn on c7 to c5
Black to move. Position is 1nk4r/2p1r1pp/pp3p2/2p2P2/4PBP1/2PR1K2/P1P4P/3R4 b - - 2 22. What is the best move?,rook on h8 to e8
Black to move. Position is 1r1r2k1/5pp1/7p/1p1Np3/4P3/1P3P2/2PR2PP/6K1 b - - 5 32. What is the best move?,pawn on h6 to h5
Black to move. Position is r4rk1/p2q1pp1/2pb4/3p1b2/6n1/1PN1PBP1/PB3P2/R2QR1K1 b - - 2 18. What is the best move?,rook on a8 to e8
Black to move. Position is r2qkbnr/1pp2ppp/p1p5/8/3QP1b1/2N2N2/PPP2PPP/R1B1K2R b KQkq - 2 7. What is the best move?,queen on d8 captures queen on d4
White to move. Position is r2qkbnr/p3pppp/2pp4/2p4b/4P3/5N1P/PPPP1PP1/RNBQ1RK1 w kq - 1 7. What is the best move?,rook on f1 to e1
Black to move. Position is 2rqr1k1/1p1bppbp/p1np1np1/8/2P1P3/2N1BP2/PPNQB1PP/2R2RK1 b - - 4 13. What is the best move?,knight on c6 to e5
White to move. Position is r1bqk2r/p2p1ppp/1p2pn2/2b5/2PQ1B2/P1N5/1P2PPPP/R3KB1R w KQkq - 2 9. What is the best move?,queen on d4 to d3
Black to move. Position is rn1qkbnr/pp2pppp/2p5/5b2/3P4/6N1/PPP2PPP/R1BQKBNR b KQkq - 2 5. What is the best move?,bishop on f5 to g6
White to move. Position is b2rk3/2Rn4/p3p1p1/1p1pPp1p/1P3P2/P2P1N2/5BPP/6K1 w - - 1 33. What is the best move?,knight on f3 to d4
Black to move. Position is rnbqkb1r/pp1ppppp/5n2/2pP4/2P5/8/PP2PPPP/RNBQKBNR b KQkq - 0 3. What is the best move?,pawn on g7 to g6
White to move. Position is 8/5p1p/2k3p1/5P2/5b2/PP1p1P1P/1B6/3K4 w - - 1 47. What is the best move?,bishop on b2 to c1
White to move. Position is r2r2k1/pQ3p2/4n1pp/3N4/3P4/4P2P/q4PP1/1RR3K1 w - - 0 28. What is the best move?,knight on d5 to e7
White to move. Position is 6k1/2p5/8/p2PP2Q/2Pq4/6p1/P5P1/3K4 w - - 3 45. What is the best move?,king on d1 to e2
White to move. Position is 8/p7/1p4kp/3P1N2/b4PP1/P1nB2K1/8/8 w - - 1 53. What is the best move?,king on g3 to h4
Black to move. Position is 1r6/6k1/2Rp2pp/p2np3/6P1/1P1P3P/P5K1/5R2 b - - 2 29. What is the best move?,knight on d5 to e3
Black to move. Position is rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP1BPPP/R1BQK2R b KQkq - 1 6. What is the best move?,pawn on e7 to e5
White to move. Position is bq5r/3nbk2/p3p1p1/Np1pPp1p/1P1N1P2/P2PB3/4Q1PP/2R3K1 w - - 2 26. What is the best move?,queen on e2 to c2
Black to move. Position is rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1. What is the best move?,pawn on c7 to c5
Black to move. Position is 8/3N4/8/8/1p6/1P2K3/2k4r/8 b - - 1 60. What is the best move?,king on c2 captures pawn on b3
Black to move. Position is r1bqkbnr/p4p1p/2pp4/2p1p3/3PP1p1/2P5/PP1N1PPP/RNBQ1RK1 b kq - 1 8. What is the best move?,pawn on c5 captures pawn on d4
Black to move. Position is r1bqkbnr/pppp1p1p/2n3p1/4p3/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 0 4. What is the best move?,pawn on e5 captures pawn on d4
White to move. Position is 4r1k1/p4p2/1p1q2p1/2p5/P2b3p/1P6/2Q1BPPP/5RK1 w - - 0 27. What is the best move?,bishop on e2 to c4
White to move. Position is 5r1k/1ppq2p1/p2p3p/3Ppr2/2P1n3/1P1QRPP1/2P4P/5RK1 w - - 0 29. What is the best move?,queen on d3 captures knight on e4
