inputs,label
"It is White's turn to move. The board position is:
r . . . n . k .
. . . b q r p p
. . p . p . . .
p p . . B p R .
. . P P . . . .
P . . . P P . P
. P . . . Q . .
. . K . . B R .
The best move is c4c5 and the evaluation is 277. Explain why c4c5 is the best move.","If 22...g6, White attacks with 23 h4 and 24 h5 or if 22...h6 23 Rg6 Kh7 24 Qg3 Qe7 25 Rxh6 +! Gxh6 26 Qg6#"
"It is White's turn to move. The board position is:
. . . . . k . .
. p r . . p . .
. p . r . n . p
. . . p R . . .
. N b P . . P K
. B . . . P . .
P P . . . . . .
. . . . R . . .
The best move is e1c1 and the evaluation is 168. Explain why e1c1 is the best move.","In a general sense every one of Black's pawns is bad, but his pieces are wel placed to complement them. It's not so easy for White to make inroads."
"It is Black's turn to move. The board position is:
r n . q k b n r
p p . . . p p p
. . p . p . . .
. . . p P b . .
. . . P . . P .
. . N . . . . .
P P P . . P . P
R . B Q K B N R
The best move is f5g6 and the evaluation is 9. Explain why f5g6 is the best move.",This is the very aggressive attempt to refute the early ...Bc8-f5. It's played before Black can use ...h7-h5 to secure the light squares even further.
"It is Black's turn to move. The board position is:
r . b q k . . r
p p . n . p p .
. . p b p n . p
. . . . . . . .
. . . P N . . .
. . . B . N . .
P P P . Q P P P
R . B . K . . R
The best move is f6e4 and the evaluation is 58. Explain why f6e4 is the best move.","An attempt to avoid the trade of the knights with 9.Nh3 g5!? 10.Nd2?! Nb6 11.Nb3 Qc7 12.Ng1 Nbd5, led to equality in Borkowski-Sapis (Hradec Kralove, 1987/88), but in this line 10.Nhg1! Qc7 11.Bd2 b6, is interesting, with complex play.
The capture on e6 in this situation is not at all dangerous for black: 9.Nxe6 fxe6 10.Bg6+ Ke7 11.0-0 Nf8 12.Bd3 Bd7 13.Ne5 Qe8 14.f4 Kd8 15.c4 Kc7 16.Bd2 Rc8 17.c5 Be7 18.f5 Kb8 19.Rae1 Bd8, and black has a clear advantage (Arnason-Ostenstad, Thorshavn 1987)."
"It is White's turn to move. The board position is:
r . b q . r k .
p p p . b p p p
. . . . . . . .
. . . p . . . .
. n P P n . . .
. . . . . N . .
P P . . B P P P
R N B Q . R K .
The best move is b1c3 and the evaluation is 33. Explain why b1c3 is the best move.","The center appears to be opening quickly, so it's only safe to move the king away from the e-file. Neither White nor Black was threatening anything significant just yet, so this was a good moment to ensure the king's safety."
"It is Black's turn to move. The board position is:
. . . . . . . .
p . . . . . p k
. . . . p . . p
. . . . N . . .
. . . . . n . .
. r . . . . . .
. B . . . P P .
. R . . . . K .
The best move is a7a5 and the evaluation is 125. Explain why a7a5 is the best move.",preventing ...Nf4-d3 from winning Bb2
"It is Black's turn to move. The board position is:
. . r . r . k .
p p . . . p p .
. . . . . . b .
. . . N R p P p
. . . q . B . P
. . . . . . . .
P P P . Q . B .
. . K . . . . .
The best move is g8h7 and the evaluation is 176. Explain why g8h7 is the best move.",Now White has five pieces free to fight and Black only has three. Does it matter that material is nominally equal?
"It is Black's turn to move. The board position is:
. r b . r . k .
. p q . b p p p
p . n p p n . .
. . . . . . . .
P . . N P P . .
. . N . B B . .
. P P Q . . P P
R . . . . R . K
The best move is c6d4 and the evaluation is 30. Explain why c6d4 is the best move.","This isn't the best location for the queen, though it could go to f2. He seems to be begging Black to invade on the c-file!"
"It is White's turn to move. The board position is:
. . . . k b . r
. b q n . p p p
p p . . p . . .
. . . p . . . .
P . . . n P . .
. . P . B B . .
. . P . N . P P
R . . . Q R K .
The best move is f3e4 and the evaluation is 28. Explain why f3e4 is the best move.","Increasing my grip on the center, but it was also possible to play simply with 14...Be7."
"It is Black's turn to move. The board position is:
r . . . r n k .
. b q . b p . .
p . . . p . . p
. p . . P . . Q
. . p R . . . .
P . N . P . . P
. P . . . P P .
. B . . . R K .
The best move is f7f5 and the evaluation is -51. Explain why f7f5 is the best move.",The correct way. Wrong would be (21. Qxh6 Rad8 when black is out of danger.)
"It is White's turn to move. The board position is:
r . b q . r k .
p p . . . p b p
. . n . p . p .
. . . p . . . .
. . . p P P . .
. B . P . . . .
P P P B N . P P
R . . . Q R K .
The best move is e4d5 and the evaluation is 54. Explain why e4d5 is the best move.","12...Bd7 13.Kh1 also slightly favors White, while after; 12...a5 13.a4 Qb6 14.Qh4 White can prepare the usual assault."
"It is Black's turn to move. The board position is:
r . . . . b . r
p . . . . p p p
. . . . . . . .
. . . p . k . .
. . . . . . . .
. . . . . P . .
P P . . . P . P
R . B R . . K .
The best move is a8d8 and the evaluation is 5. Explain why a8d8 is the best move.","An important prophylaxis. If black manages to push his isolated pawn to d4, his difficulties will be behind him. For instance, 18.Be3 Be7 19.Rac1 Bf6 20.Rc5 Rhd8 21.b4 Ke6 22.b5 d4 and black's central counterplay compensates for white's flank activity. Black also equalizes after 19.Rad1 Rhd8 20.Rd4 g5! 21.Red1 Ke6 22.Re1 Kf5 23.Red1 Ke6 (Ivanov,A-Seirawan, USA Championship 1992)."
"It is White's turn to move. The board position is:
r . r . . . k .
p p . q . R . p
. . . . . p p .
. . . p . . N .
. . . . . . Q .
. . . . . . . .
P P . . . P P P
. . R . . . K .
The best move is f7g7 and the evaluation is 564. Explain why f7g7 is the best move.","As on the previous move, the rook cannot be taken by the queen because of Rc1xc8+."
"It is Black's turn to move. The board position is:
r . . . . . k .
p p . . q p p .
. . n p . . b p
. . . . . . . .
. . B P . . Q P
P . P . . . . N
. . . . . P P .
R . . . . . K .
The best move is e7e4 and the evaluation is 35. Explain why e7e4 is the best move.","The knight had to retreat, but keep your eyes open, there's a new threat: Qxg6!"
"It is White's turn to move. The board position is:
r . b q k . . r
p p . n . p p p
. . . . p b . .
. . p . . . B .
. . . P . . . P
. . . . . N . .
P P P . . P P .
R . . Q K B . R
The best move is d4c5 and the evaluation is 39. Explain why d4c5 is the best move.",Black usually aims to play ...Qd8-a5+ to get out of a pin on the g5-d8 diagonal. It helps in some cases to get rid of White's Pd4 to prevent White from having complete control of e5. It also limits Black's freedom to ...O-O-O and it takes a tempo away from piece development.
"It is White's turn to move. The board position is:
. . k r . b . r
p p . . p p p p
. n n . . . . .
. Q p . . . . .
. . . . . . . .
N . P q . N . .
P P . P . P P P
R . B . . R K .
The best move is b5d3 and the evaluation is -32. Explain why b5d3 is the best move.","There is an obvious weakness at f7, so I'd presume Gelfand has given this careful thought. If he can tactically support O-O-O then he'll have a clear advantage -- already."
"It is Black's turn to move. The board position is:
r . . . . k . .
r . . N . p p p
p . . . . n . .
. . . p R . . .
. P . . . . . .
. . . B . P . .
P . . . . . P P
R . . . . . K .
The best move is a7d7 and the evaluation is 106. Explain why a7d7 is the best move.","Given two exclamation marks by Petrosian. An incredible move - Fischer surrenders his strong knight for Black's bad bishop, but as we shall see - Fischer knew quite well what he was doing! Nowadays all players would consider playing 22.a4 with a big advantage."
"It is Black's turn to move. The board position is:
r n . q . k . r
p . p . . p p .
b p . . p . . p
. . . p P . . .
. . . P . . Q P
P . n B B . . R
. . P . . P P .
R . . . K . N .
The best move is h6h5 and the evaluation is 128. Explain why h6h5 is the best move.",Threatening 13.Rg3 g6 14.Bxg6 winning.
"It is Black's turn to move. The board position is:
. n b q k b . r
r . . . . p p p
p . . p p n . .
. p . . . . . .
. . . N P . . .
. . N . . B . .
P P P . Q P P P
R . B . . R K .
The best move is b5b4 and the evaluation is 63. Explain why b5b4 is the best move.",Better than 9. Be3 as in that case Black could have played first...Rd7 followed by...Bb7. After the text move 9... Rd7 would be met by 10. e5 dxe5 11. Nc6 ! Qc7 12. Nxb8 Qxb8 13. Bc6 Qc7 14. Bxd7 Nxd7 with a clear advantage for White.
"It is White's turn to move. The board position is:
r n b . . r k .
p . . . . p b p
q . . N . . p .
. . p P . . . .
. . . . . . . .
. . . . . . . P
P P . N . P P .
R . B Q K . . R
The best move is d2c4 and the evaluation is 50. Explain why d2c4 is the best move.",If 13...Qd3!? 14.N2c4 Qxd1+ 15.Kxd1 Rd8 16.Bg5!
"It is White's turn to move. The board position is:
r n . q k . . r
p . p . b p p p
. p b . p n . .
. . . p . . B .
Q . P P . . . .
P . N . . N . .
. P . . P P P P
R . . . K B . R
The best move is a4c2 and the evaluation is 12. Explain why a4c2 is the best move.",This is a sharp method of fighting for the initiative for Black. Allowing the endgame after 7...Qd7 8.Qxd7+ Nbxd7 is also possible although Black will be on the defensive for quite a while.
"It is Black's turn to move. The board position is:
r . . q r . k .
p . b . . p p p
. . p . . . b .
. . N n p . . .
. . . . . . . .
P . . P . N . P
. P P . . P P .
R . B Q R . K .
The best move is a7a5 and the evaluation is 15. Explain why a7a5 is the best move.","White, apparently, is not terribly impressed and simply uses Pa3 to oppose Nd5 and possibly to support b2-b4, whereby Nc5 is defended and Bc1-b2 becomes available."
"It is White's turn to move. The board position is:
r . n q . . . r
. . . p b k p .
. . p . . p . p
. p . . . . . P
. P . . N . Q .
P . . . . . P .
. B . . . P . .
R . . . R . K .
The best move is a1d1 and the evaluation is 319. Explain why a1d1 is the best move.","Hoping to muster a ""second rank defense ""with Ra8-a7. Losing alternatives included 22...Rf8 23.Rad1 d5 24.Nxf6! when mate is unavoidable, and 22...Re8 23.Qg6+ Kf8,
when in his notes, Kasparov gives 24.g4! with the idea of Ne4-g3-f5 as winning. While this is adequate, I analyzed the following forcing continuation: 24.Ng5! hxg5 25.h6 gxh6 26.Qxh6+ Kf7 (or 26...Kg8 27.Qg6+ Kf8 (27...Kh8 28.Kg2!) 28.Kg2! - a ""quiet ""move when Black cannot unravel in time to meet the threat of Re1-h1-h8+.) 27.Qh7+
Kf8 28.Kg2! and now:
a) 28...Bd6 29.Qh8+ Kf7 30.Rxe8 Qae8 31.Qxf6+ Kg8 32.Qg7 mate;
b) 28...Nc8 29.Qg6 Nd6 29.Rh1 Nf7 30.Rh7, winning;
c) 28...d5 29.Bd4! c5 30.Qg6! cxd4 31.Rh1 Bd6 32.Rh7! Qc7 33.Qxf6+ Kg8 34.Rh8 mate."
"It is Black's turn to move. The board position is:
. r . . . . . .
. . . n k . . p
p p R . . p p .
. . . . p . . .
. P . . . . P .
. . N . P . . .
P . . . . P K P
. . . . . . . .
The best move is f6f5 and the evaluation is 228. Explain why f6f5 is the best move.",Andersson now directs his knight to the more powerful post on d5.
"It is White's turn to move. The board position is:
. . . . . . . .
. . . . . . . k
. . . . p . . .
. . . . N . p p
p n . . . . . .
. . . . . . P .
. B . . . P . .
. . . . . . K .
The best move is g1f1 and the evaluation is 120. Explain why g1f1 is the best move.",The knight heads to c2 to control both a3 and a1. White needs to challenge the knight with either his king or Ne3 or Nd4.
"It is White's turn to move. The board position is:
r . b q k . . r
p p . n . p p p
. . p . p . . .
. . . . . . . .
. b P P p B . .
. . . . P . . P
P P . N . P P .
R . . Q K B . R
The best move is a2a3 and the evaluation is 154. Explain why a2a3 is the best move.",Black should have retained this Bishop for the protection of his pawn on g7.
"It is White's turn to move. The board position is:
. . . . . . . r
p r . . . p p p
. . . . k b . .
R . . . . . . .
. . . p . B . .
. . . . . P . .
P P . . . P . P
. . R . . . K .
The best move is b2b3 and the evaluation is 52. Explain why b2b3 is the best move.",26.Rc6+ was threatened. On 25...Bd8 26.Re5+ Kf6 27.Rc6+ wins.
"It is Black's turn to move. The board position is:
. . r . . . k .
p p . b p p b p
q . . p . . p .
. . . P n . . .
. . . . . . . .
. . B N . . P P
P P . Q P P B .
R . . . . . K .
The best move is e5d3 and the evaluation is -70. Explain why e5d3 is the best move.","White tries to guard the weaknesses at b2 and c2, but it's clear now Black has more than equalized."
"It is Black's turn to move. The board position is:
. . . . . r k .
. b q . . . . p
p . . . . . . .
P . p B . . p .
. . . . . p . .
. . P . . . . .
. . P n N R P P
. Q . . . . K .
The best move is b7d5 and the evaluation is -361. Explain why b7d5 is the best move.","Desperate times lead to desperate measures. I was about to ice the game with Nd2xf3+, so Mednis resorted to this petite combination that ultimately backfires."
"It is White's turn to move. The board position is:
. . . . . . . .
. r . . . . . .
. . . . . . p p
. . k N p . . .
. p . . P . P .
. P . . K . . .
. . P . . . . P
. . . . . . . .
The best move is h2h4 and the evaluation is -262. Explain why h2h4 is the best move.",Now either my king or rook will infiltrate.
"It is Black's turn to move. The board position is:
r . . . . . k .
. p p . . . p .
. . . p . r . p
. . . P p . . .
. . P . . . . .
. P R . . P P K
. . . . R . . P
. . . . . . . .
The best move is a8a1 and the evaluation is -25. Explain why a8a1 is the best move.",(40. b4 Ra1 41. Rb2 (41. c5 Rd1!) 41... Rd1) 40. c5 was the only chance of counterplay. 40... Ra5 (If 40... Ra3 41. cxd6 cxd6 42. f4 exf4 43. gxf4 Rxf4 44. Re7 Ra2+ 45. Kg3 Rff2 46. Rcc7 Rg2+ 47. Kf3 Raf2+ 48. Ke3 Re2+ 49. Kd3 Rxe7 50. Rxe7 Rxh2 51. Rxb7 threatening ...Rd7with a probable draw.) 41. b4 Ra4 42. b5! threatening 43. b6 cb6 44. c6! )
"It is White's turn to move. The board position is:
r . . . . . k .
. . . . . p . p
. . . P p . p .
p . N . . . . .
. . b . . P . .
. . . . . . P .
P . . . . K . P
. R . . . . . .
The best move is a2a4 and the evaluation is 217. Explain why a2a4 is the best move.","Black regains the pawn, but at the cost of giving up on a direct attack on Kg1. Also, White's Nc5 & Pd6 look very menacing. White has done terrifically to keep all his pieces working. As they near the time control (move 40 one presumes) Black must be very careful."
"It is White's turn to move. The board position is:
. r . . . r k .
. . q . . p . p
p . . . b . p .
N . p n . . . .
P . . b . . . .
. P . . . . . .
. . Q B B P P P
. . R . . R K .
The best move is e2f3 and the evaluation is -81. Explain why e2f3 is the best move.","With this great central piece activity you might think Topalov believes in Classical principles, and maybe he does to a certain extent."
